cake,10,wood,13,65,false,airFreshener
cake,2,wood,6,79,false,airFreshener
cake,9,wood,2,64,false,airFreshener
cake,4,wood,4,98,false,airFreshener
cake,0,wood,12,92,false,airFreshener
cake,1,wood,9,35,false,airFreshener
cake,9,wood,0,97,false,airFreshener
cake,7,wood,20,50,false,airFreshener
cake,3,wood,18,88,false,airFreshener
cake,1,wood,3,62,false,airFreshener
cake,0,wood,16,56,false,airFreshener
cake,7,wood,11,59,false,airFreshener
cake,7,wood,11,42,false,airFreshener
cake,4,wood,15,64,false,airFreshener
cake,0,wood,11,45,false,airFreshener
cake,9,wood,10,38,false,airFreshener
cake,7,wood,11,68,false,airFreshener
cake,9,wood,0,88,false,airFreshener
cake,6,wood,0,46,false,airFreshener
cake,8,wood,2,20,false,airFreshener
cake,4,wood,19,58,false,airFreshener
cake,0,wood,17,71,false,airFreshener
cake,8,wood,2,60,false,airFreshener
cake,3,wood,1,20,false,airFreshener
cake,1,wood,8,33,false,airFreshener
cake,7,wood,11,60,false,airFreshener
cake,5,wood,15,81,false,airFreshener
cake,8,wood,20,85,false,airFreshener
cake,3,wood,16,39,false,airFreshener
cake,7,wood,12,82,false,airFreshener
cake,10,wood,2,51,false,airFreshener
cake,9,wood,17,36,false,airFreshener
cake,6,wood,13,80,false,airFreshener
cake,2,wood,15,38,false,airFreshener
cake,9,wood,7,48,false,airFreshener
cake,1,wood,8,88,false,airFreshener
cake,5,wood,4,31,false,airFreshener
cake,5,wood,19,52,false,airFreshener
cake,7,wood,20,52,false,airFreshener
cake,9,wood,19,39,false,airFreshener
cake,0,wood,13,79,false,airFreshener
cake,0,wood,4,61,false,airFreshener
cake,9,wood,7,32,false,airFreshener
cake,10,wood,3,31,false,airFreshener
cake,0,wood,19,70,false,airFreshener
cake,2,wood,15,52,false,airFreshener
cake,3,wood,9,25,false,airFreshener
cake,5,wood,14,83,false,airFreshener
cake,10,wood,18,20,false,airFreshener
cake,8,wood,12,50,false,airFreshener
cake,5,wood,13,77,false,airFreshener
cake,9,wood,8,78,false,airFreshener
cake,5,wood,18,84,false,airFreshener
cake,6,wood,4,37,false,airFreshener
cake,6,wood,1,78,false,airFreshener
cake,2,wood,11,20,false,airFreshener
cake,0,wood,9,22,false,airFreshener
cake,5,wood,10,86,false,airFreshener
cake,5,wood,7,74,false,airFreshener
cake,8,wood,10,89,false,airFreshener
cake,2,wood,1,78,false,airFreshener
cake,6,wood,7,79,false,airFreshener
cake,2,wood,6,64,false,airFreshener
cake,4,wood,16,69,false,airFreshener
cake,8,wood,7,69,false,airFreshener
cake,4,wood,4,73,false,airFreshener
cake,10,wood,19,47,false,airFreshener
cake,4,wood,0,29,false,airFreshener
cake,4,wood,15,81,false,airFreshener
cake,2,wood,5,61,false,airFreshener
cake,0,wood,16,60,false,airFreshener
cake,0,wood,7,27,false,airFreshener
cake,4,wood,13,30,false,airFreshener
cake,8,wood,14,73,false,airFreshener
cake,5,wood,2,23,false,airFreshener
cake,6,wood,2,93,false,airFreshener
cake,5,wood,10,21,false,airFreshener
cake,0,wood,16,31,false,airFreshener
cake,7,wood,20,82,false,airFreshener
cake,9,wood,9,53,false,airFreshener
cake,8,wood,11,65,false,airFreshener
cake,0,wood,4,82,false,airFreshener
cake,1,wood,3,63,false,airFreshener
cake,8,wood,14,34,false,airFreshener
cake,3,wood,11,27,false,airFreshener
cake,0,wood,12,89,false,airFreshener
cake,1,wood,1,75,false,airFreshener
cake,5,wood,9,70,false,airFreshener
cake,1,wood,1,80,false,airFreshener
cake,9,wood,4,98,false,airFreshener
cake,3,wood,6,81,false,airFreshener
cake,2,wood,4,69,false,airFreshener
cake,4,wood,20,58,false,airFreshener
cake,5,wood,3,87,false,airFreshener
cake,0,wood,3,43,false,airFreshener
cake,5,wood,12,51,false,airFreshener
cake,6,wood,2,54,false,airFreshener
cake,3,wood,3,84,false,airFreshener
cake,6,wood,5,45,false,airFreshener
cake,5,wood,15,49,false,airFreshener
cake,0,wood,6,44,false,airFreshener
cake,10,wood,1,96,false,airFreshener
cake,1,wood,2,68,false,airFreshener
cake,0,wood,12,26,false,airFreshener
cake,2,wood,10,91,false,airFreshener
cake,0,wood,10,76,false,airFreshener
cake,7,wood,8,23,false,airFreshener
cake,2,wood,20,59,false,airFreshener
cake,10,wood,7,37,false,airFreshener
cake,2,wood,8,67,false,airFreshener
cake,9,wood,11,78,false,airFreshener
cake,8,wood,16,93,false,airFreshener
cake,3,wood,5,70,false,airFreshener
cake,7,wood,16,37,false,airFreshener
cake,9,wood,19,76,false,airFreshener
cake,8,wood,1,37,false,airFreshener
cake,0,wood,15,64,false,airFreshener
cake,5,wood,1,48,false,airFreshener
cake,6,wood,9,90,false,airFreshener
cake,7,wood,16,67,false,airFreshener
cake,0,wood,1,54,false,airFreshener
cake,4,wood,17,79,false,airFreshener
cake,1,wood,4,41,false,airFreshener
cake,1,wood,13,97,false,airFreshener
cake,2,wood,18,83,false,airFreshener
cake,0,wood,1,32,false,airFreshener
cake,9,wood,15,77,false,airFreshener
cake,10,wood,13,76,false,airFreshener
cake,10,wood,1,39,false,airFreshener
cake,8,wood,15,73,false,airFreshener
cake,1,wood,16,41,false,airFreshener
cake,2,wood,13,73,false,airFreshener
cake,9,wood,8,22,false,airFreshener
cake,6,wood,5,86,false,airFreshener
cake,5,wood,14,94,false,airFreshener
cake,7,wood,3,54,false,airFreshener
cake,9,wood,13,78,false,airFreshener
cake,0,wood,7,97,false,airFreshener
cake,10,wood,18,63,false,airFreshener
cake,8,wood,18,51,false,airFreshener
cake,2,wood,0,31,false,airFreshener
cake,2,wood,15,82,false,airFreshener
cake,0,wood,14,32,false,airFreshener
cake,6,wood,12,100,false,airFreshener
cake,10,wood,1,53,false,airFreshener
cake,7,wood,6,36,false,airFreshener
cake,7,wood,12,89,false,airFreshener
cake,2,wood,17,57,false,airFreshener
cake,5,wood,15,51,false,airFreshener
cake,4,wood,18,87,false,airFreshener
cake,7,wood,9,65,false,airFreshener
cake,10,wood,13,31,false,airFreshener
cake,0,wood,18,90,false,airFreshener
cake,5,wood,10,93,false,airFreshener
cake,8,wood,0,94,false,airFreshener
wine,27,wood,26,24,false,airFreshener
wine,29,wood,22,81,false,airFreshener
wine,24,wood,14,45,false,airFreshener
wine,26,wood,25,49,false,airFreshener
wine,20,wood,25,52,false,airFreshener
wine,24,wood,17,56,false,airFreshener
wine,25,wood,7,10,false,airFreshener
wine,25,wood,30,99,false,airFreshener
wine,29,wood,22,17,false,airFreshener
wine,20,wood,13,24,false,airFreshener
wine,19,wood,9,25,false,airFreshener
wine,28,wood,17,63,false,airFreshener
wine,21,wood,19,29,false,airFreshener
wine,28,wood,8,72,false,airFreshener
wine,26,wood,16,89,false,airFreshener
wine,23,wood,29,84,false,airFreshener
wine,27,wood,29,80,false,airFreshener
wine,19,wood,9,40,false,airFreshener
wine,19,wood,0,78,false,airFreshener
wine,23,wood,27,73,false,airFreshener
wine,24,wood,29,47,false,airFreshener
wine,22,wood,7,98,false,airFreshener
wine,28,wood,27,77,false,airFreshener
wine,30,wood,27,82,false,airFreshener
wine,23,wood,14,87,false,airFreshener
wine,26,wood,5,73,false,airFreshener
wine,23,wood,21,98,false,airFreshener
wine,22,wood,27,70,false,airFreshener
wine,26,wood,5,98,false,airFreshener
wine,26,wood,16,55,false,airFreshener
wine,19,wood,18,86,false,airFreshener
wine,30,wood,3,14,false,airFreshener
wine,30,wood,28,69,false,airFreshener
wine,23,wood,26,45,false,airFreshener
wine,20,wood,25,54,false,airFreshener
wine,20,wood,30,22,false,airFreshener
wine,27,wood,6,54,false,airFreshener
wine,25,wood,26,35,false,airFreshener
wine,23,wood,28,59,false,airFreshener
wine,24,wood,19,40,false,airFreshener
wine,30,wood,15,61,false,airFreshener
wine,21,wood,12,67,false,airFreshener
wine,23,wood,17,97,false,airFreshener
wine,26,wood,12,89,false,airFreshener
wine,19,wood,10,59,false,airFreshener
wine,25,wood,24,75,false,airFreshener
wine,20,wood,7,66,false,airFreshener
wine,21,wood,18,29,false,airFreshener
wine,23,wood,8,35,false,airFreshener
wine,30,wood,0,19,false,airFreshener
wine,26,wood,24,85,false,airFreshener
wine,20,wood,29,25,false,airFreshener
wine,29,wood,19,34,false,airFreshener
wine,20,wood,28,37,false,airFreshener
wine,29,wood,21,74,false,airFreshener
wine,29,wood,26,28,false,airFreshener
wine,20,wood,2,19,false,airFreshener
wine,29,wood,18,72,false,airFreshener
wine,20,wood,16,61,false,airFreshener
wine,21,wood,20,84,false,airFreshener
wine,27,wood,21,71,false,airFreshener
wine,26,wood,13,19,false,airFreshener
wine,25,wood,1,44,false,airFreshener
wine,30,wood,16,50,false,airFreshener
wine,25,wood,18,71,false,airFreshener
wine,29,wood,15,44,false,airFreshener
wine,24,wood,15,29,false,airFreshener
wine,22,wood,12,55,false,airFreshener
wine,30,wood,2,46,false,airFreshener
wine,30,wood,9,37,false,airFreshener
wine,19,wood,27,90,false,airFreshener
wine,24,wood,7,98,false,airFreshener
wine,19,wood,18,79,false,airFreshener
wine,26,wood,15,49,false,airFreshener
wine,29,wood,23,21,false,airFreshener
wine,19,wood,21,98,false,airFreshener
wine,30,wood,18,32,false,airFreshener
wine,27,wood,27,64,false,airFreshener
wine,22,wood,11,76,false,airFreshener
wine,27,wood,23,56,false,airFreshener
wine,21,wood,8,90,false,airFreshener
wine,30,wood,12,79,false,airFreshener
wine,26,wood,16,18,false,airFreshener
wine,23,wood,9,28,false,airFreshener
wine,25,wood,23,57,false,airFreshener
wine,28,wood,10,45,false,airFreshener
wine,27,wood,12,36,false,airFreshener
wine,19,wood,9,32,false,airFreshener
wine,27,wood,14,98,false,airFreshener
wine,28,wood,20,49,false,airFreshener
wine,23,wood,20,84,false,airFreshener
wine,23,wood,2,47,false,airFreshener
wine,30,wood,3,100,false,airFreshener
wine,27,wood,29,25,false,airFreshener
wine,26,wood,9,33,false,airFreshener
wine,20,wood,1,88,false,airFreshener
wine,28,wood,26,63,false,airFreshener
wine,30,wood,13,71,false,airFreshener
wine,29,wood,13,90,false,airFreshener
wine,28,wood,29,54,false,airFreshener
wine,28,wood,29,43,false,airFreshener
wine,27,wood,9,63,false,airFreshener
wine,29,wood,15,17,false,airFreshener
wine,20,wood,2,33,false,airFreshener
wine,25,wood,10,28,false,airFreshener
wine,24,wood,19,89,false,airFreshener
wine,29,wood,24,33,false,airFreshener
wine,23,wood,13,40,false,airFreshener
wine,24,wood,30,52,false,airFreshener
wine,24,wood,4,78,false,airFreshener
wine,30,wood,16,47,false,airFreshener
wine,19,wood,25,88,false,airFreshener
wine,26,wood,19,36,false,airFreshener
wine,24,wood,9,30,false,airFreshener
wine,25,wood,10,94,false,airFreshener
wine,25,wood,3,12,false,airFreshener
wine,26,wood,22,54,false,airFreshener
wine,30,wood,8,41,false,airFreshener
wine,25,wood,6,11,false,airFreshener
wine,30,wood,3,38,false,airFreshener
wine,20,wood,23,36,false,airFreshener
wine,19,wood,30,28,false,airFreshener
wine,28,wood,12,56,false,airFreshener
wine,19,wood,20,22,false,airFreshener
wine,22,wood,21,33,false,airFreshener
wine,30,wood,9,27,false,airFreshener
wine,28,wood,22,52,false,airFreshener
wine,20,wood,24,65,false,airFreshener
wine,26,wood,3,71,false,airFreshener
wine,27,wood,23,71,false,airFreshener
wine,28,wood,17,32,false,airFreshener
wine,20,wood,15,88,false,airFreshener
wine,24,wood,10,24,false,airFreshener
wine,30,wood,4,99,false,airFreshener
wine,28,wood,15,63,false,airFreshener
wine,21,wood,17,90,false,airFreshener
wine,29,wood,26,45,false,airFreshener
wine,24,wood,5,92,false,airFreshener
wine,24,wood,1,65,false,airFreshener
wine,25,wood,24,11,false,airFreshener
wine,24,wood,19,97,false,airFreshener
wine,22,wood,12,21,false,airFreshener
wine,20,wood,19,84,false,airFreshener
wine,22,wood,11,33,false,airFreshener
wine,19,wood,26,88,false,airFreshener
wine,29,wood,26,57,false,airFreshener
wine,28,wood,7,90,false,airFreshener
wine,27,wood,21,80,false,airFreshener
wine,22,wood,28,20,false,airFreshener
wine,30,wood,8,40,false,airFreshener
wine,28,wood,15,80,false,airFreshener
wine,21,wood,26,88,false,airFreshener
wine,21,wood,30,95,false,airFreshener
wine,28,wood,25,52,false,airFreshener
wine,27,wood,10,93,false,airFreshener
wine,30,wood,20,24,false,airFreshener
wine,30,wood,18,33,false,airFreshener
wine,23,wood,22,35,false,airFreshener
wine,27,wood,19,16,false,airFreshener
wine,25,wood,4,93,false,airFreshener
wine,27,wood,1,72,false,airFreshener
wine,21,wood,4,28,false,airFreshener
wine,28,wood,16,45,false,airFreshener
wine,23,wood,10,63,false,airFreshener
wine,28,wood,4,61,false,airFreshener
wine,26,wood,12,82,false,airFreshener
wine,20,wood,14,13,false,airFreshener
wine,30,wood,24,70,false,airFreshener
wine,26,wood,26,12,false,airFreshener
wine,27,wood,4,13,false,airFreshener
wine,24,wood,26,90,false,airFreshener
wine,30,wood,26,70,false,airFreshener
wine,24,wood,8,67,false,airFreshener
wine,21,wood,9,62,false,airFreshener
wine,24,wood,1,69,false,airFreshener
wine,23,wood,21,34,false,airFreshener
wine,20,wood,29,89,false,airFreshener
wine,23,wood,21,88,false,airFreshener
wine,27,wood,23,78,false,airFreshener
wine,23,wood,5,13,false,airFreshener
wine,25,wood,29,51,false,airFreshener
wine,26,wood,23,14,false,airFreshener
wine,20,wood,22,89,false,airFreshener
wine,26,wood,0,75,false,airFreshener
wine,23,wood,20,83,false,airFreshener
wine,19,wood,26,18,false,airFreshener
wine,30,wood,0,65,false,airFreshener
wine,24,wood,3,33,false,airFreshener
wine,20,wood,3,57,false,airFreshener
wine,20,wood,22,68,false,airFreshener
wine,21,wood,10,91,false,airFreshener
wine,27,wood,1,68,false,airFreshener
wine,27,wood,10,53,false,airFreshener
wine,23,wood,2,86,false,airFreshener
wine,22,wood,4,13,false,airFreshener
wine,22,wood,30,31,false,airFreshener
wine,27,wood,13,98,false,airFreshener
wine,19,wood,12,40,false,airFreshener
wine,22,wood,25,76,false,airFreshener
wine,23,wood,1,94,false,airFreshener
lubricant,56,floor,10,12,true,alcohol
lubricant,61,floor,40,3,true,alcohol
lubricant,93,floor,24,27,true,alcohol
lubricant,100,floor,19,0,true,alcohol
lubricant,51,floor,28,15,true,alcohol
lubricant,85,floor,12,3,true,alcohol
lubricant,95,floor,40,14,true,alcohol
lubricant,56,floor,24,16,true,alcohol
lubricant,98,floor,40,29,true,alcohol
lubricant,76,floor,34,21,true,alcohol
lubricant,61,floor,16,8,true,alcohol
lubricant,59,floor,37,26,true,alcohol
lubricant,87,floor,20,4,true,alcohol
lubricant,86,floor,22,22,true,alcohol
lubricant,64,floor,34,8,true,alcohol
lubricant,91,floor,34,17,true,alcohol
lubricant,80,floor,30,3,true,alcohol
lubricant,68,floor,37,4,true,alcohol
lubricant,99,floor,25,23,true,alcohol
lubricant,72,floor,10,11,true,alcohol
lubricant,68,floor,35,0,true,alcohol
lubricant,71,floor,39,28,true,alcohol
lubricant,59,floor,23,26,true,alcohol
lubricant,100,floor,16,17,true,alcohol
lubricant,92,floor,31,6,true,alcohol
lubricant,56,floor,19,6,true,alcohol
lubricant,56,floor,35,15,true,alcohol
lubricant,73,floor,13,23,true,alcohol
lubricant,82,floor,11,26,true,alcohol
lubricant,70,floor,38,24,true,alcohol
lubricant,51,floor,18,22,true,alcohol
lubricant,53,floor,22,13,true,alcohol
lubricant,58,floor,33,8,true,alcohol
lubricant,72,floor,17,29,true,alcohol
lubricant,67,floor,21,3,true,alcohol
lubricant,68,floor,12,9,true,alcohol
lubricant,55,floor,27,3,true,alcohol
lubricant,78,floor,26,16,true,alcohol
lubricant,79,floor,28,27,true,alcohol
lubricant,65,floor,12,13,true,alcohol
lubricant,74,floor,39,7,true,alcohol
lubricant,68,floor,40,7,true,alcohol
lubricant,95,floor,37,3,true,alcohol
lubricant,99,floor,19,2,true,alcohol
lubricant,100,floor,17,5,true,alcohol
lubricant,59,floor,10,8,true,alcohol
lubricant,88,floor,32,7,true,alcohol
lubricant,54,floor,22,2,true,alcohol
lubricant,93,floor,38,22,true,alcohol
lubricant,80,floor,19,25,true,alcohol
lubricant,100,floor,10,18,true,alcohol
lubricant,59,floor,12,21,true,alcohol
lubricant,53,floor,35,26,true,alcohol
lubricant,66,floor,21,29,true,alcohol
lubricant,66,floor,22,5,true,alcohol
lubricant,54,floor,12,14,true,alcohol
lubricant,68,floor,23,11,true,alcohol
lubricant,84,floor,27,30,true,alcohol
lubricant,59,floor,24,18,true,alcohol
lubricant,64,floor,26,11,true,alcohol
lubricant,68,floor,30,8,true,alcohol
lubricant,68,floor,20,25,true,alcohol
lubricant,64,floor,37,24,true,alcohol
lubricant,98,floor,18,22,true,alcohol
lubricant,100,floor,10,11,true,alcohol
lubricant,83,floor,10,11,true,alcohol
lubricant,59,floor,14,9,true,alcohol
lubricant,88,floor,13,11,true,alcohol
lubricant,72,floor,12,30,true,alcohol
lubricant,74,floor,17,0,true,alcohol
lubricant,97,floor,37,27,true,alcohol
lubricant,98,floor,12,14,true,alcohol
lubricant,87,floor,33,10,true,alcohol
lubricant,79,floor,34,15,true,alcohol
lubricant,99,floor,38,25,true,alcohol
lubricant,97,floor,13,22,true,alcohol
lubricant,55,floor,18,29,true,alcohol
lubricant,55,floor,32,17,true,alcohol
lubricant,82,floor,24,5,true,alcohol
lubricant,85,floor,15,4,true,alcohol
lubricant,94,floor,39,18,true,alcohol
lubricant,53,floor,16,8,true,alcohol
lubricant,95,floor,12,19,true,alcohol
lubricant,64,floor,35,4,true,alcohol
lubricant,92,floor,31,12,true,alcohol
lubricant,65,floor,35,21,true,alcohol
lubricant,62,floor,35,27,true,alcohol
lubricant,63,floor,32,20,true,alcohol
lubricant,100,floor,25,25,true,alcohol
lubricant,52,floor,31,15,true,alcohol
lubricant,70,floor,15,13,true,alcohol
lubricant,65,floor,12,17,true,alcohol
lubricant,86,floor,26,7,true,alcohol
lubricant,66,floor,36,6,true,alcohol
lubricant,79,floor,14,22,true,alcohol
lubricant,89,floor,34,27,true,alcohol
lubricant,54,floor,22,17,true,alcohol
lubricant,93,floor,36,9,true,alcohol
lubricant,91,floor,31,12,true,alcohol
lubricant,87,floor,38,24,true,alcohol
lubricant,73,floor,33,4,true,alcohol
lubricant,52,floor,37,28,true,alcohol
lubricant,91,floor,15,8,true,alcohol
lubricant,52,floor,35,5,true,alcohol
lubricant,98,floor,38,20,true,alcohol
lubricant,93,floor,16,13,true,alcohol
lubricant,98,floor,37,14,true,alcohol
lubricant,97,floor,40,20,true,alcohol
lubricant,68,floor,22,16,true,alcohol
lubricant,88,floor,38,17,true,alcohol
lubricant,97,floor,10,1,true,alcohol
lubricant,59,floor,28,21,true,alcohol
lubricant,83,floor,19,6,true,alcohol
lubricant,97,floor,31,3,true,alcohol
lubricant,64,floor,15,21,true,alcohol
lubricant,89,floor,40,10,true,alcohol
lubricant,97,floor,30,0,true,alcohol
lubricant,86,floor,18,5,true,alcohol
lubricant,76,floor,29,9,true,alcohol
lubricant,79,floor,23,30,true,alcohol
lubricant,88,floor,14,11,true,alcohol
lubricant,85,floor,31,6,true,alcohol
lubricant,89,floor,23,23,true,alcohol
lubricant,68,floor,20,14,true,alcohol
lubricant,54,floor,38,27,true,alcohol
lubricant,92,floor,20,14,true,alcohol
lubricant,58,floor,23,12,true,alcohol
lubricant,89,floor,17,26,true,alcohol
lubricant,80,floor,17,29,true,alcohol
lubricant,62,floor,26,3,true,alcohol
lubricant,72,floor,28,12,true,alcohol
lubricant,53,floor,27,29,true,alcohol
lubricant,77,floor,16,22,true,alcohol
lubricant,77,floor,10,12,true,alcohol
lubricant,52,floor,27,9,true,alcohol
lubricant,98,floor,26,1,true,alcohol
lubricant,72,floor,17,29,true,alcohol
lubricant,67,floor,29,30,true,alcohol
lubricant,55,floor,19,28,true,alcohol
lubricant,94,floor,32,29,true,alcohol
lubricant,77,floor,31,21,true,alcohol
lubricant,55,floor,15,11,true,alcohol
lubricant,89,floor,12,6,true,alcohol
lubricant,89,floor,10,2,true,alcohol
lubricant,97,floor,15,21,true,alcohol
lubricant,52,floor,30,29,true,alcohol
lubricant,100,floor,26,27,true,alcohol
lubricant,62,floor,32,4,true,alcohol
lubricant,79,floor,19,9,true,alcohol
lubricant,74,floor,15,19,true,alcohol
lubricant,82,floor,36,28,true,alcohol
lubricant,75,floor,38,5,true,alcohol
lubricant,83,floor,10,8,true,alcohol
lubricant,90,floor,14,5,true,alcohol
lubricant,52,floor,12,7,true,alcohol
lubricant,82,floor,19,6,true,alcohol
lubricant,69,floor,40,23,true,alcohol
lubricant,99,floor,34,9,true,alcohol
lubricant,98,floor,24,17,true,alcohol
lubricant,97,floor,33,22,true,alcohol
lubricant,67,floor,24,1,true,alcohol
lubricant,61,floor,16,4,true,alcohol
lubricant,70,floor,15,7,true,alcohol
lubricant,88,floor,31,1,true,alcohol
lubricant,80,floor,36,16,true,alcohol
lubricant,97,floor,18,8,true,alcohol
lubricant,88,floor,25,6,true,alcohol
lubricant,56,floor,36,24,true,alcohol
lubricant,66,floor,31,25,true,alcohol
lubricant,86,floor,29,13,true,alcohol
lubricant,63,floor,30,3,true,alcohol
lubricant,90,floor,32,12,true,alcohol
lubricant,60,floor,12,10,true,alcohol
lubricant,91,floor,26,27,true,alcohol
lubricant,59,floor,38,7,true,alcohol
lubricant,65,floor,20,6,true,alcohol
lubricant,73,floor,11,14,true,alcohol
lubricant,52,floor,16,8,true,alcohol
lubricant,84,floor,16,15,true,alcohol
lubricant,55,floor,30,16,true,alcohol
lubricant,53,floor,23,30,true,alcohol
lubricant,51,floor,15,16,true,alcohol
lubricant,62,floor,17,24,true,alcohol
lubricant,71,floor,24,18,true,alcohol
lubricant,83,floor,22,27,true,alcohol
lubricant,62,floor,22,24,true,alcohol
lubricant,60,floor,13,23,true,alcohol
lubricant,99,floor,11,17,true,alcohol
lubricant,87,floor,37,14,true,alcohol
lubricant,96,floor,40,24,true,alcohol
lubricant,94,floor,35,20,true,alcohol
lubricant,52,floor,12,4,true,alcohol
lubricant,69,floor,12,0,true,alcohol
lubricant,80,floor,34,7,true,alcohol
lubricant,66,floor,14,4,true,alcohol
lubricant,63,floor,36,7,true,alcohol
lubricant,64,floor,34,10,true,alcohol
lubricant,71,floor,20,6,true,alcohol
lubricant,77,floor,15,20,true,alcohol
lubricant,97,floor,29,2,true,alcohol
oil,51,floor,52,24,true,alcohol
oil,48,floor,54,15,true,alcohol
oil,36,floor,50,20,true,alcohol
oil,46,floor,32,20,true,alcohol
oil,37,floor,47,7,true,alcohol
oil,52,floor,59,16,true,alcohol
oil,40,floor,32,0,true,alcohol
oil,52,floor,32,1,true,alcohol
oil,55,floor,51,11,true,alcohol
oil,55,floor,39,24,true,alcohol
oil,42,floor,33,0,true,alcohol
oil,53,floor,39,22,true,alcohol
oil,56,floor,57,6,true,alcohol
oil,43,floor,63,19,true,alcohol
oil,36,floor,44,25,true,alcohol
oil,40,floor,31,20,true,alcohol
oil,51,floor,31,18,true,alcohol
oil,41,floor,30,21,true,alcohol
oil,45,floor,53,7,true,alcohol
oil,53,floor,47,3,true,alcohol
oil,39,floor,47,9,true,alcohol
oil,49,floor,65,20,true,alcohol
oil,47,floor,49,7,true,alcohol
oil,38,floor,60,18,true,alcohol
oil,50,floor,34,8,true,alcohol
oil,44,floor,52,22,true,alcohol
oil,39,floor,50,13,true,alcohol
oil,51,floor,47,10,true,alcohol
oil,47,floor,55,18,true,alcohol
oil,40,floor,45,16,true,alcohol
oil,39,floor,32,24,true,alcohol
oil,53,floor,61,1,true,alcohol
oil,54,floor,58,5,true,alcohol
oil,35,floor,47,8,true,alcohol
oil,55,floor,46,8,true,alcohol
oil,38,floor,55,13,true,alcohol
oil,50,floor,58,3,true,alcohol
oil,37,floor,64,3,true,alcohol
oil,36,floor,45,21,true,alcohol
oil,50,floor,41,14,true,alcohol
oil,35,floor,46,25,true,alcohol
oil,51,floor,49,18,true,alcohol
oil,35,floor,64,7,true,alcohol
oil,45,floor,60,2,true,alcohol
oil,45,floor,57,14,true,alcohol
oil,53,floor,43,18,true,alcohol
oil,54,floor,56,0,true,alcohol
oil,48,floor,60,5,true,alcohol
oil,43,floor,51,10,true,alcohol
oil,43,floor,64,24,true,alcohol
oil,40,floor,51,13,true,alcohol
oil,54,floor,51,5,true,alcohol
oil,47,floor,36,0,true,alcohol
oil,55,floor,30,1,true,alcohol
oil,46,floor,35,22,true,alcohol
oil,39,floor,44,2,true,alcohol
oil,48,floor,43,19,true,alcohol
oil,36,floor,32,10,true,alcohol
oil,47,floor,63,7,true,alcohol
oil,35,floor,65,22,true,alcohol
oil,47,floor,44,0,true,alcohol
oil,56,floor,60,13,true,alcohol
oil,36,floor,58,1,true,alcohol
oil,46,floor,62,20,true,alcohol
oil,42,floor,64,21,true,alcohol
oil,35,floor,42,17,true,alcohol
oil,51,floor,52,7,true,alcohol
oil,55,floor,37,11,true,alcohol
oil,45,floor,55,9,true,alcohol
oil,54,floor,55,10,true,alcohol
oil,51,floor,57,1,true,alcohol
oil,48,floor,37,12,true,alcohol
oil,52,floor,58,18,true,alcohol
oil,44,floor,34,1,true,alcohol
oil,44,floor,42,20,true,alcohol
oil,44,floor,37,21,true,alcohol
oil,45,floor,37,22,true,alcohol
oil,49,floor,31,3,true,alcohol
oil,45,floor,56,17,true,alcohol
oil,51,floor,43,1,true,alcohol
oil,56,floor,48,8,true,alcohol
oil,35,floor,36,25,true,alcohol
